CAR       ,PID  ,Title                         ,Talloc, PI        ,Group_Label         ,Obs    ,Obs_Label ,Target    ,Template  ,Detector,Subarray      ,Mosaics ,Dither_Type         ,Dithers ,Nexp    ,Filter  ,RdOut   ,Ints    ,Grps    ,DGAA        ,SRdOut  ,SInts   ,SGrps   ,DGAB        ,LRdOut  ,LInts   ,LGrps   ,t_sci   ,t_cha   ,eff     ,obs_no  ,t_sci_obs,t_cha_obs
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,5,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,5,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,5,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,5,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,6,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,6,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,6,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,6,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,6,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,6,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,7,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,7,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,7,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,7,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,7,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,7,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,8,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,8,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,8,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,8,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Sirius              ,8,miri062-of,  2 SIRIUS,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,8,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,9,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,9,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,9,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,9,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,9,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,9,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,10,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,10,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,10,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,10,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,10,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,10,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,11,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,11,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,11,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,11,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,11,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,11,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,12,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,12,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,12,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,12,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,12,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,12,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,13,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,13,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,13,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,13,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,13,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,13,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,14,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,14,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,14,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,14,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,14,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,14,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,15,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,15,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,15,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,15,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,15,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,15,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,16,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,16,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,16,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,16,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Arcturus            ,16,miri062-of,3 -ALF-BOO,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,16,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,17,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,17,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,17,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,17,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,17,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,17,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,18,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,18,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,18,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,18,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,18,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,18,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,19,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,19,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,19,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,19,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,19,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,19,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,20,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,20,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,20,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,20,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,20,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,20,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,21,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,21,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,21,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,21,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,21,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,21,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,22,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,22,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,22,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,22,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,22,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,22,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,23,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,23,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,23,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,23,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,23,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,23,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,24,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,24,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,24,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,24,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Pollux              ,24,miri062-of,4 -BET-GEM,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,24,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,25,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,25,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,25,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,25,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,25,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,25,336,3537
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,26,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,26,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,26,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,26,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,26,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,26,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,27,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,27,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,27,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,27,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,27,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,27,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,28,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,28,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,28,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,28,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,28,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,28,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,29,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,29,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,29,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,29,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,29,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,29,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,30,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,30,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,30,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,30,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,30,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,30,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,31,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,31,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,31,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,31,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,31,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,31,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,32,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,    SHORT(A),    FAST,4,5,    SHORT(A),    FAST,4,5,2.99,16.24,0.18,32,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,32,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,   MEDIUM(B),    FAST,4,5,   MEDIUM(B),    FAST,4,5,2.99,16.24,0.18,32,336,1598
MIR-062   ,1048,MIRI MRS Glints and Scattered ,4, Mueller   ,Alphard             ,32,miri062-of,1 -ALF-HYA,   MiriMRS,     ALL,          FULL,1,             2-Point,2,1,   F560W,    FAST,4,5,     LONG(C),    FAST,4,5,     LONG(C),    FAST,4,5,2.99,16.24,0.18,32,336,1598
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
